,number,name,href,len
314,314,3_regularization.ipynb,https://nbviewer.jupyter.org/github/Chnoch/udacity-tensorflow/blob/973b3cb108bcf2ff30cb1bad914391c425d9f485/notebooks/3_regularization.ipynb,15187
315,315,3_regularization.ipynb,https://nbviewer.jupyter.org/github/pjIowa/DeepLearningClass/blob/89d6294673517bf8a93c186f303dd59484cb7850/3_regularization.ipynb,14310
316,316,3_regularization.ipynb,https://nbviewer.jupyter.org/github/jcsastre/udacity-deeplearning/blob/5c47e8021961e02f346dc0e30595cc5bc3d94ba7/3_regularization.ipynb,17723
317,317,02_fullyconnected_tensorflow.ipynb,https://nbviewer.jupyter.org/github/JMBehnken/Gamma_Hadron_Separation_With_Deep_Learning_for_the_First_G-APD_Cherenkov_Telescope/blob/8c4fe1e81e8ab7e628866a2f610da5d783714ef4/03_notMNIST_Tensorflow/02_fullyconnected_tensorflow.ipynb,12921
318,318,Training%20Model.ipynb,https://nbviewer.jupyter.org/github/Darkgrouptw/Machine-Learning-CS5087701/blob/93490b20dac2cea5d72f611e7e98916cce82a650/Taxi%20Trip%20Time%20Prediction/Training%20Model.ipynb,8017
319,319,3_regularization.ipynb,https://nbviewer.jupyter.org/github/agrawalnishant/tensorflow/blob/da0a62b8c3d9e3357d41b5354acad3b5b25f7f95/tensorflow/examples/udacity/3_regularization.ipynb,26543
320,320,04_modern_net.ipynb,https://nbviewer.jupyter.org/github/asadm/deeplearning-workshop/blob/c104f7cd9c917fdc4ec14f9f6ded14b9f486d723/1-deep-learning-1/notebooks/04_modern_net.ipynb,2001
321,321,3_regularization.ipynb,https://nbviewer.jupyter.org/github/KT12/Udacity/blob/6482fd444ed1134df99c5b13f8ab683886a9ef53/ud_370/3_regularization.ipynb,39787
322,322,CNNModel.ipynb,https://nbviewer.jupyter.org/github/HuangYiran/Tensorflow_formatted/blob/057221d8354a2f1504ffa59915da0b4244651075/mnist/model/CNNModel.ipynb,4209
323,323,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/JJINDAHOUSE/brooklyn-skillman/blob/e0da844accd04451ac68d8f059a7e884ba27f32a/2_fullyconnected.ipynb,10504
324,324,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/darshanbagul/Udacity_DeepLearning/blob/32eb56c8d43b8daa40911c96703f20861b9443a4/Udacity/Assignment2/2_fullyconnected.ipynb,10140
325,325,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/bastianl/neural/blob/373ea6497aa16b8b0fbdac091389baa2859f47ac/2_fullyconnected.ipynb,10050
326,326,2_fullyconnected-checkpoint.ipynb,https://nbviewer.jupyter.org/github/shmulik-willinger/machine_learning/blob/09a862ad4999bb6d078488d223a8d4df351e3fab/udacity/.ipynb_checkpoints/2_fullyconnected-checkpoint.ipynb,10101
327,327,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/ibrahim85/Jupyter/blob/b632669c554fd5d118980edabacb5df859b2a44e/Neural%20Nets%20Learning/udacity-deep-learning-master/2_fullyconnected.ipynb,10114
328,328,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/aajains/LearningDeepLearning/blob/3a23a913063c594a6aa85df4c1feb6681e56ca18/Udacity730/2_fullyconnected.ipynb,10194
329,329,Chapter10.ipynb,https://nbviewer.jupyter.org/github/wilixx/tensorflow-go/blob/f98f2118464a7622a25b6bdcb3762cd8d6e01a88/tensorflow-basics/tensorflow-case/10__serving/Chapter10.ipynb,17251
330,330,2_fullyconnected-checkpoint.ipynb,https://nbviewer.jupyter.org/github/tasosnik/DeepLearning/blob/03bd36353ab398ed3986991e0f0739a1994b3795/.ipynb_checkpoints/2_fullyconnected-checkpoint.ipynb,10273
331,331,3_regularization.ipynb,https://nbviewer.jupyter.org/github/higepon/Deep-Learning-Udacity/blob/ec58864e8bc234b8e93528dc65ffc87658a03a99/3_regularization.ipynb,16029
332,332,3_regularization.ipynb,https://nbviewer.jupyter.org/github/yinghsienwu/DeepLearning/blob/cfce07de8125fb802d30f01895f02188fff9c43b/3_regularization.ipynb,16875
333,333,3_regularization.ipynb,https://nbviewer.jupyter.org/github/pierorex/deeplearning/blob/cd80331da19ddd1d466ba40ef9f194c2a28c8dae/not-mnist/3_regularization.ipynb,21218
334,334,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/txu2014/TensorFlow_Udacity/blob/bbc4e1205b78449523d452dfdce960a2f2007bbc/2_fullyconnected.ipynb,10177
335,335,3_regularization.ipynb,https://nbviewer.jupyter.org/github/rparundekar/udacity_ml/blob/10e3d63713321569fbfb2e7a2827942eafcd1157/tensorflow/3_regularization.ipynb,14271
336,336,3_regularization.ipynb,https://nbviewer.jupyter.org/github/jasonlovescoding/Udacity-DeepLearning/blob/63ecbbf309a5df17f2dcf0d5774722224ec49cbd/3_regularization.ipynb,22059
337,337,3_regularization.ipynb,https://nbviewer.jupyter.org/github/chrisbll971/udacity_deep_learning_course/blob/c821f2b93989a5f85f9d6c13a2c8c83a5c1a63ec/3_regularization.ipynb,18132
338,338,05_convolutional_net.ipynb,https://nbviewer.jupyter.org/github/tejayalamanchali/Tutorials/blob/548576789cab18fd9706a4171c4f83a634ecc16c/05_convolutional_net.ipynb,3713
339,339,2_resource-checkpoint.ipynb,https://nbviewer.jupyter.org/github/merzto/phyton---tutorial-3-with-youtube/blob/c91fa4068d1929556b6359b730a32dec61352178/TensorFlow/Udacity/.ipynb_checkpoints/2_resource-checkpoint.ipynb,9971
340,340,3_regularization.ipynb,https://nbviewer.jupyter.org/github/go717franciswang/udacity-deep-learning/blob/64a27f04b3d69f2fd0bde4f61a776ebe8b42734f/3_regularization.ipynb,14286
341,341,CNN.ipynb,https://nbviewer.jupyter.org/github/rishikksh20/Introduction-to-Tensorflow/blob/7019e7b0fd33673fb03d4c4ac297afc56a578335/CNN.ipynb,3713
342,342,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/agrawalnishant/tensorflow/blob/da0a62b8c3d9e3357d41b5354acad3b5b25f7f95/tensorflow/examples/udacity/2_fullyconnected.ipynb,10360
343,343,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/priteshgudge/deeplearningintro/blob/7338cdb08f0d96d1cca69aa7b4780c07d6557e63/2_fullyconnected.ipynb,10122
344,344,Tensorflow-3-Regularization.ipynb,https://nbviewer.jupyter.org/github/sroyhong313/machine-learning/blob/7bb2465b187ec88f6d31deffc66b51e21b6bf043/misc/notebooks/tensorflow/Tensorflow-3-Regularization.ipynb,16020
345,345,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/kargarisaac/Udacity_DL/blob/bc9d54fb3cec0343b0c196c5238bac2818da5dbe/2_fullyconnected.ipynb,10120
346,346,3_regularization.ipynb,https://nbviewer.jupyter.org/github/veronicachelu/udacity-deep-learning/blob/e5efe5248ae0a90bd96d532a25dc4dd02684c8fd/3_regularization.ipynb,16255
347,347,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/triployd/deep-learning-tensorflow/blob/e2f1a7389db3005e366fee7651b634cb1b7e88f6/2_fullyconnected.ipynb,10249
348,348,2_SVHN_CNN_tuning.ipynb,https://nbviewer.jupyter.org/github/DerrickChi/ML-svhn/blob/4ecccd5f2360cd791934d71a558616af4c26b18c/2_SVHN_CNN_tuning.ipynb,15695
349,349,3_regularization.ipynb,https://nbviewer.jupyter.org/github/sonu628/Udacity-Deep-Learning/blob/bf4440b793499b7e0e1749d6cfbe08b26d22ba54/assignment3/3_regularization.ipynb,16633
350,350,Lab4.ipynb,https://nbviewer.jupyter.org/github/helllynx/ML/blob/a3a9db2dade22b591825a26422a7b984acb86e94/Lab4/server/NN/Lab4.ipynb,4960
351,351,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/arturomp/udacity-deep-learning/blob/63476ef381ef4227e5f6346eb5a5f873748bed11/2_fullyconnected.ipynb,10259
352,352,Untitled.ipynb,https://nbviewer.jupyter.org/github/liejuntao001/Machine-Learning/blob/22d0d33dfd2e6d36ade49aa1431e69aea1e9cbbe/MOOC/Udacity%E6%B7%B1%E5%BA%A6%E5%AD%A6%E4%B9%A0/jupyter/3_regularization.ipynb/Untitled.ipynb,14837
353,353,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/anil215/udacity-deep-learning/blob/aa6cbb78912a6c22cc2a55f7a694b14425a4d4ca/2_fullyconnected.ipynb,10321
354,354,3_regularization.ipynb,https://nbviewer.jupyter.org/github/haolexiao/udacity-deeplearning/blob/b7ecce44957a99b1475dc76b8fda483a8c6dc95e/3_regularization.ipynb,12604
355,355,3_regularization.ipynb,https://nbviewer.jupyter.org/github/voladoddi/deep-learning/blob/7cb7e7a40d6e2679ceb1187d5f61058172321b06/3_regularization.ipynb,22426
356,356,tf-slim-tutorial-master_06_mnist_deep_step_by_step.ipynb,https://nbviewer.jupyter.org/github/modulabs/RL4RWS/blob/1cf4f13d73ac99c4802b5507acacc7a95a3bd851/tf_slim/tf-slim-tutorial-master_06_mnist_deep_step_by_step.ipynb,2366
357,357,tensorflow_mechanics_101.ipynb,https://nbviewer.jupyter.org/github/gaussic/tensorflow-learn/blob/edc9d63d51307f3c48a56ef6b49a5f40c37ee826/tensorflow_mechanics_101.ipynb,0
358,358,3_regularization.ipynb,https://nbviewer.jupyter.org/github/ankit-ai/udacity_deep_learning_course/blob/13ffb6bab6e5470f6f71c8127eccb7d992e861bd/3_regularization.ipynb,15515
359,359,3_regularization.ipynb,https://nbviewer.jupyter.org/github/jaswils/udacity-deep-learning-tut/blob/f0476e417824f289ea276cca8347d26ecc0e6a5b/3_regularization.ipynb,14089
360,360,3_regularization.ipynb,https://nbviewer.jupyter.org/github/mkinet/DeepLearning-Udacity/blob/35c2903a24355e80251b5f9fec6fd6ca86c08fcb/3_regularization.ipynb,14983
361,361,4_convolutions.ipynb,https://nbviewer.jupyter.org/github/guoqingxu/udacity-deep-learning/blob/9aa2560611766bbfe05a20d805cd48f11c5874f6/4_convolutions.ipynb,15856
362,362,3_regularization-checkpoint.ipynb,https://nbviewer.jupyter.org/github/jhairgallardo/Udacity_Deep_Learning/blob/a2950a9d1d8188f6e52173f20f12050c284265ca/.ipynb_checkpoints/3_regularization-checkpoint.ipynb,19212
363,363,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/zzw95/Udacity_deeplearning/blob/6d061205ff2afa159fe53c4a742fa04aba9108eb/2_fullyconnected.ipynb,9879
364,364,20171225_3minDL.ipynb,https://nbviewer.jupyter.org/github/necrodancer/Today-I-learned/blob/d0e449f97393696598f67aa89f9561e387da78e5/TensorFlow/20171225_3minDL.ipynb,16257
365,365,3_regularization.ipynb,https://nbviewer.jupyter.org/github/ThomasTilli/Udacity-Deeplearning/blob/ae36563bf846acf1c408932cb4ee28c48213c463/3_regularization.ipynb,20085
366,366,4_convolutions.ipynb,https://nbviewer.jupyter.org/github/shalinisk/Udacity-Deeplearning/blob/8bc8d38bb4291a88fbd0ddd25c0fb15158c551ca/4_convolutions.ipynb,20821
367,367,3_regularization.ipynb,https://nbviewer.jupyter.org/github/WangQiuc/Udacity/blob/9d9d1f3330b357029bcd355c05fe9f06b243bea9/Deep_Learning/3_regularization.ipynb,13963
368,368,3_regularization.ipynb,https://nbviewer.jupyter.org/github/fmacrae/AI-Learning/blob/91b9468c67e4b1e4efeaf225d62d631bcc34b227/udacity/3_regularization.ipynb,32694
369,369,Assignment3.ipynb,https://nbviewer.jupyter.org/github/ieiriyuki/udDL/blob/96a8779b9c27ac7a6b4856ad247d4d8c3bbc6fa2/ipynb/Assignment3.ipynb,20558
370,370,07_Intro_To_TensorFlow.ipynb,https://nbviewer.jupyter.org/github/jessicayung/self-driving-car-nd/blob/1a5a0f12ec38cca1acf510833eee69ddb62f857e/deep-learning-notes-and-labs/07_Intro_To_TensorFlow.ipynb,11834
371,371,3_regularization.ipynb,https://nbviewer.jupyter.org/github/vianasw/ipython-notebooks/blob/1dbd563fded0a7b8cdeab9379167a7096a012627/tensorflow/udacity/3_regularization.ipynb,20706
372,372,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/khanhnamle1994/deep-learning/blob/8e0ccaffed54504a37efb0dee12705e7780015dc/2_fullyconnected.ipynb,10129
373,373,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/Chnoch/udacity-tensorflow/blob/973b3cb108bcf2ff30cb1bad914391c425d9f485/notebooks/2_fullyconnected.ipynb,10176
374,374,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/hrizantema-st/DL/blob/63e8133e4d63244b80da5c55b54ade542c4180cc/assignment2/2_fullyconnected.ipynb,9841
375,375,3_regularization.ipynb,https://nbviewer.jupyter.org/github/zceehua/Machine-Learning-Nano-Degree/blob/0bc4b9e111bb59ad1515c93c8b89e9519beef64d/cnn%20and%20rnn/3_regularization.ipynb,13541
376,376,TicTacToe_backup-checkpoint.ipynb,https://nbviewer.jupyter.org/github/NickRyder/AI/blob/4cfc487ece509303719470cfb35d4a9b2bcf9b47/TicTacToe/mods/.ipynb_checkpoints/TicTacToe_backup-checkpoint.ipynb,26995
377,377,3_regularization.ipynb,https://nbviewer.jupyter.org/github/minhphan/notebook/blob/c4ed2e4c89f703b7a6528fd6103016d20077d3b3/3_regularization.ipynb,26612
378,378,my_2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/pulinagrawal/udacity/blob/e3ade897f51e95dc97d2f592d2366e2634c82abb/my_2_fullyconnected.ipynb,10142
379,379,3_regularization.ipynb,https://nbviewer.jupyter.org/github/VladimirAnaniev/Deep-Learning-with-Tensorflow/blob/bd26aae672f6e3aa55a7fca99af46766a8174132/labs/3_regularization.ipynb,18027
380,380,0_Assigment2%2B3-Copy1.ipynb,https://nbviewer.jupyter.org/github/eyupcolak/intelligentSystems/blob/8d62310045398565289c6a3b5fd77f5cec46d1b5/intelligent_systems%20LAB/0_Assigment2%2B3-Copy1.ipynb,0
381,381,DNN.ipynb,https://nbviewer.jupyter.org/github/wangjubo/Udacity/blob/28dace92f6aeec8cbf3e4dbba5aaa957a869b12e/SelfDrivingCarNanoDegree/others/DNN.ipynb,4371
382,382,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/tasosnik/DeepLearning/blob/03bd36353ab398ed3986991e0f0739a1994b3795/2_fullyconnected.ipynb,10273
383,383,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/ToniJakovcevic/TensorFlow-Udacity/blob/ecf4468d9459ba878ed49b4e51e09ff35935c6bd/2_fullyconnected.ipynb,10002
384,384,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/GKarmakar/UdacityDeepLearningCourse/blob/aa71c15095419584958d40cc8367acd099e11c87/2_fullyconnected.ipynb,10114
385,385,3_regularization.ipynb,https://nbviewer.jupyter.org/github/pjcv89/tensorflow_examples/blob/7a4b55f2aca5bb8ba79a87cb8d02654ad458c789/Udacity/3_regularization.ipynb,23328
386,386,3_regularization.ipynb,https://nbviewer.jupyter.org/github/ayushgaud/Tensorflow/blob/c01bd05b203de0f541cfadc6e89adbd403379881/3_regularization.ipynb,19981
387,387,Tensorflow-2-FullyConnected.ipynb,https://nbviewer.jupyter.org/github/polanmix/bd9_projects/blob/e84efbfd720197353cd0c78aa7e5b3493c7b279d/notebooks/tensorflow/Tensorflow-2-FullyConnected.ipynb,9983
388,388,3_regularization.ipynb,https://nbviewer.jupyter.org/github/fengbiaoshan/notebooks/blob/17e5229671a34a9ccfd7009470a41bf2d89a9dc3/udacity-assignment/3_regularization.ipynb,17186
389,389,picture_enhance.ipynb,https://nbviewer.jupyter.org/github/happynovice/tensorflow/blob/3e9dae034e2a14aef08f15c8ac421e7d027043fc/digital%20num%20recognize/picture_enhance.ipynb,8253
390,390,3_regularization.ipynb,https://nbviewer.jupyter.org/github/kishankedia/Udacity-Deep-Learning/blob/c5619e9b6de501d1ceec20b77fb954b98acbe7dc/3_regularization.ipynb,23048
391,391,Untitled2.ipynb,https://nbviewer.jupyter.org/github/svoronovcv/cv_python/blob/3291580298617f99665e0b7601acf93b6dc5ab7b/ML/Untitled2.ipynb,29784
392,392,3_regularization.ipynb,https://nbviewer.jupyter.org/github/nladuo/ml-study-stuff/blob/5c34310a9c1c73b2c6b0ef35f1ba5e53fd1978ec/udacity/Deep-Learning/3_regularization.ipynb,15902
393,393,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/HoijanLai/Deep_Learning_Starter/blob/645c6de56e6f73d3a2eb12c782f34a8f29631579/2_fullyconnected.ipynb,10442
394,394,3_regularization.ipynb,https://nbviewer.jupyter.org/github/felipegerard/learning/blob/27edf076c1aa64f32b9c0a53150142f9a02e7b08/deeplearning/udacity/3_regularization.ipynb,21505
395,395,assignment_three-checkpoint.ipynb,https://nbviewer.jupyter.org/github/sleebapaul/deep_learning_google_udacity/blob/595d76b30555f2520f745b103b3a50e44659761b/.ipynb_checkpoints/assignment_three-checkpoint.ipynb,30640
396,396,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/tc466/deep-learning-udacity/blob/8bf17ed3993ceae57bece0b06b4631385a3a2eb9/2_fullyconnected.ipynb,10239
397,397,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/bkaimal/ud730-deep-learning/blob/baaa8aa95c9c6364b48194b91a8579b3ff07f7e0/2_fullyconnected.ipynb,10115
398,398,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/ayushgaud/Tensorflow/blob/c01bd05b203de0f541cfadc6e89adbd403379881/2_fullyconnected.ipynb,10589
399,399,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/bchen4/Udacity_DeepLearning_Google/blob/2e0c0cae2fc733d6da91e5fcd878ff24294f19b8/2_fullyconnected.ipynb,10104
400,400,3_regularization.ipynb,https://nbviewer.jupyter.org/github/ronhuafeng/udacity-deep-learning/blob/ea8245ce496841ae2157ab3922d409836f29843a/notebooks/udacity/3_regularization.ipynb,19268
401,401,3_regularization.ipynb,https://nbviewer.jupyter.org/github/bvstillwell/tensorflow/blob/2b17e74ce68394754b7c491818da85ad854163f4/tensorflow/examples/udacity/3_regularization.ipynb,16804
402,402,gh_2.ipynb,https://nbviewer.jupyter.org/github/arnomoonens/Udacity-Deep-Learning/blob/a6cba75f2c374ec8d182101bea87dc789343ef04/gh_2.ipynb,10187
403,403,17.%E7%BB%83%E4%B9%A0%EF%BC%9ATensorFlow%20Dropout-checkpoint.ipynb,https://nbviewer.jupyter.org/github/VictorZhang2014/DeepLearningJupyterNotebook/blob/800bd7c59f892026a9030cd0264b194a2f9d7fc0/DeepLearningSecondPhase/Curriculums/2.NeuralNetworkIntro/9.Tensorflow/.ipynb_checkpoints/17.%E7%BB%83%E4%B9%A0%EF%BC%9ATensorFlow%20Dropout-checkpoint.ipynb,1854
404,404,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/MichalNawrot/Udacity/blob/c990ae06dc12dbb8d227e34c288bf9fe91abf170/2_fullyconnected.ipynb,17186
405,405,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/PedroLelis/Udacity/blob/b7994b6d7fc06ed0867d6509ff6b98a17f86eb7a/deep_learning/2_fullyconnected.ipynb,10114
406,406,3_regularization.ipynb,https://nbviewer.jupyter.org/github/ay1011/Udacity-Machine-Learning-Nano-Degree/blob/6b1a712ef4f4466a015d2ef5972bff7e62fb7387/UdacityDeepLearning/3_regularization.ipynb,19762
407,407,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/taochenshh/TensorFlow-Exercises/blob/04e79ec6cd1936139a99d8cca100111bda9cd702/2_fullyconnected.ipynb,0
408,408,CNN%20on%20MNIST-checkpoint.ipynb,https://nbviewer.jupyter.org/github/himanshubabal/Google-Street-View-House-Numbers/blob/bead00a11d065be74cec54f22fb3537dbdd17c90/.ipynb_checkpoints/CNN%20on%20MNIST-checkpoint.ipynb,8181
409,409,lecture_chap05_exercise_master.ipynb,https://nbviewer.jupyter.org/github/sagashin/Deep-Learning/blob/fce8401d1611ca15c2f8f338a2494d4fdc0f1d83/lecture_chap05_exercise_master.ipynb,10282
410,410,3_regularization.ipynb,https://nbviewer.jupyter.org/github/khakhulin/Udacity-deep-learning/blob/1908e0068dc330cc197fd5b47d498566f758dbcb/3_regularization.ipynb,15543
411,411,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/superchaoran/TensorFlowResearch/blob/70eb5cfa40d60361c81b1c8151fd68dc75bd4271/udacity/2_fullyconnected.ipynb,10142
412,412,Chapter10.ipynb,https://nbviewer.jupyter.org/github/sql-knowledgy/articficial_intelligence_ai/blob/80a6bf6d3d68424fc29444ad074944fd01bcc728/Scikit-Learn_TensorFlow_Machine_Learning_Oreilly/part10_serving/Chapter10.ipynb,17251
413,413,Tensorflow-3-Regularization.ipynb,https://nbviewer.jupyter.org/github/november2011/ML_Python/blob/ea2656238bfcd12ba43411cf64fa501fe5b301a6/notebooks/tensorflow/Tensorflow-3-Regularization.ipynb,16020
414,414,3_regularization.ipynb,https://nbviewer.jupyter.org/github/Eduzc07/deeplearning/blob/664f2c8727426e36b03b0252336aba3cb206e8e8/Udacity/3_regularization.ipynb,20473
415,415,3_regularization.ipynb,https://nbviewer.jupyter.org/github/buntyke/deep_learning_udacity/blob/a48bc06d7cfb582ec6564450de210930e235dfa8/Udacity/3_regularization.ipynb,18370
416,416,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/jalmasgarcia/udacity-deeplearning/blob/6d43efd9ed7c1666a50e4d921ce6dade55264874/2_fullyconnected.ipynb,10326
417,417,2_fullyconnected_new.ipynb,https://nbviewer.jupyter.org/github/XingxingHuang/Machine_Learning_Practices/blob/4b0ba3b4cd05b175e8d7910a935d4a691fd032a9/project-udacity-deep_learning/2_fullyconnected_new.ipynb,16293
418,418,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/ymlai87416/PythonPlayground/blob/3ca9d5e1425fbef8270273f4c0ae7d01be7a261e/DataScience/Tensorflow/2_fullyconnected.ipynb,10501
419,419,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/naubergois/curso_machinelearning/blob/5da420fd0128e05a755b9409c9a7c911ae015002/Material%20Referencia/udacity-deep-learning-master/2_fullyconnected.ipynb,10226
420,420,tensorflow_3.ipynb,https://nbviewer.jupyter.org/github/arghyachaks/Udacity_Tensorflow/blob/a68f7f9af1269ce49bfeea67b93a3c4cfc5a6a59/tensorflow_3.ipynb,14412
421,421,3_regularization-checkpoint.ipynb,https://nbviewer.jupyter.org/github/huileiw/ud730_deep_learning/blob/f199ca1dfd8be99e35fe9799933de8c8034fa17c/.ipynb_checkpoints/3_regularization-checkpoint.ipynb,17690
422,422,3_regularization.ipynb,https://nbviewer.jupyter.org/github/ljmachado/DeepLearningCourse/blob/1c7ba27244bc60a36d32152584ee035be3e74e3b/3_regularization.ipynb,15760
423,423,2_2_regularization.ipynb,https://nbviewer.jupyter.org/github/mohankarthik/StudyNotes/blob/ae447cccd53204eba027bedfaf09068f285178c7/DeepLearning/2_2_regularization.ipynb,19479
424,424,4_convolutions.ipynb,https://nbviewer.jupyter.org/github/shawnxiaolongyang/Udacity-Google-DeepLearning/blob/d75417379a1ef2c3bdc8eaf4338a1e75a85404d4/4_convolutions.ipynb,40253
425,425,LSTM-fin_data.ipynb,https://nbviewer.jupyter.org/github/LiamConnell/learn-tensorflow/blob/74735c92a7b237833f4fb8d3a23f4bf2a6549f08/LSTM-fin_data.ipynb,11463
426,426,lecture_chap05_exercise_master.ipynb,https://nbviewer.jupyter.org/github/taketakeseijin/reinvent/blob/557f9abd8e3fac37638e902efc54f8574ec5c621/python/weblab_dlb/lecture_chap05_exercise_master.ipynb,10282
427,427,3_regularization.ipynb,https://nbviewer.jupyter.org/github/bchen4/Udacity_DeepLearning_Google/blob/2e0c0cae2fc733d6da91e5fcd878ff24294f19b8/3_regularization.ipynb,17703
428,428,3_regularization.ipynb,https://nbviewer.jupyter.org/github/skeeph/udacity-deep-learning/blob/3edd4a31736e2d6e7c280588f38497a38514f4c5/3_regularization.ipynb,15674
429,429,lab-10-1%20NN%20ReLU%20Xavier%20Dropout%20Adam.ipynb,https://nbviewer.jupyter.org/github/bloodybear/ml_study/blob/c40f0947d1527e17c9acd5ed9bfc4036a645d389/lab-10-1%20NN%20ReLU%20Xavier%20Dropout%20Adam.ipynb,6591
430,430,2_ref_fullyconnected-checkpoint.ipynb,https://nbviewer.jupyter.org/github/mGalarnyk/Python_Tutorials/blob/af13a60f7bdfd3bda77b809eff1a26f83a671bc3/TensorFlow/Udacity/.ipynb_checkpoints/2_ref_fullyconnected-checkpoint.ipynb,10114
431,431,4b_conv_img_net_complete.ipynb,https://nbviewer.jupyter.org/github/adamoz/image_processing_workshop/blob/c266671bf46ce57ebb513f2a8a82eada96edb4ad/notebooks/reduced_version/4b_conv_img_net_complete.ipynb,5935
432,432,tf_build_from_scratch-checkpoint.ipynb,https://nbviewer.jupyter.org/github/tawonque/coral_id/blob/1bda2af717750575809bc4fff04faa4433d6a75a/notebooks/.ipynb_checkpoints/tf_build_from_scratch-checkpoint.ipynb,9124
433,433,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/zelca/udacity-ud730-assignments/blob/14a11b444f55efe41bf0a3a52f9e0324e75786b3/assignments/2_fullyconnected.ipynb,10347
434,434,Image%20Classification%20Hackerearth.ipynb,https://nbviewer.jupyter.org/github/blaine12100/Deep-Learning-Challenge-1-HackerEarth/blob/0c59c896306ba0b6dd85a2ddd446966ce72f150c/Image%20Classification%20Hackerearth.ipynb,9869
435,435,LOAD_MODEL.ipynb,https://nbviewer.jupyter.org/github/karangoel16/MNIST/blob/2f0323758ce204d35d8ac0cceb9a5baf98968fa0/LOAD_MODEL.ipynb,3546
436,436,TicTacToe-Copy1-checkpoint.ipynb,https://nbviewer.jupyter.org/github/NickRyder/AI/blob/4cfc487ece509303719470cfb35d4a9b2bcf9b47/TicTacToe/mods/.ipynb_checkpoints/TicTacToe-Copy1-checkpoint.ipynb,29423
437,437,3_regularization.ipynb,https://nbviewer.jupyter.org/github/theopinard/deepLearningUdacity/blob/4a7bc7794eea8e1c00eb237488e185727ad529f7/3_regularization.ipynb,19889
438,438,3_regularization.ipynb,https://nbviewer.jupyter.org/github/yutsai84/DeepLearning/blob/684476e066420b1d474fd9f579ae0f7fed349a35/3_regularization.ipynb,17115
439,439,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/fabio86d/deep-learning-tutorials/blob/b73bcae7e5803e360dd0a79e22b8b3b7b05e8e70/Udacity_course/2_fullyconnected.ipynb,13559
440,440,0_Assigment2%2B3.ipynb,https://nbviewer.jupyter.org/github/eyupcolak/intelligentSystems/blob/8d62310045398565289c6a3b5fd77f5cec46d1b5/intelligent_systems%20LAB/0_Assigment2%2B3.ipynb,0
441,441,assignment3.ipynb,https://nbviewer.jupyter.org/github/Kanbc/udacity-deep-learning/blob/63807c75bc0bbfc709f69c0a51a46d93ca967fc3/assignment3.ipynb,20880
442,442,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/napsternxg/Udacity-Deep-Learning/blob/0da3b2a2c7cfdac6835623da60a50e1290f74c25/udacity/2_fullyconnected.ipynb,9971
443,443,3_regularization.ipynb,https://nbviewer.jupyter.org/github/pglauner/misc/blob/dd69074d096f26b9c46ab2e2901b13a535e5f58a/src/cs730/3_regularization.ipynb,13974
444,444,3_regularization.ipynb,https://nbviewer.jupyter.org/github/lkhamsurenl/udacity-tensorflow/blob/65416f67e8889a17a95f1932a8ab5cede0cfb08b/3_regularization.ipynb,11037
445,445,2_fullyconnected.ipynb,https://nbviewer.jupyter.org/github/personableduck/DeepLearning/blob/758f95f5d0f5efdc5dd2ee55a104d81c1ed05fcc/tensorflow/2_fullyconnected.ipynb,10114
